,CQP,ETR,PPL,EIX,PCG,DTE,VLO,ED,MPLX,WMB,PXD,WEC,MPC,PEG,PSX,EOG,ES,KMI,XEL,SRE,AEP,EXC,EPD,COP,D,SO,DUK,NEE,CVX,XOM
2015-10-12,0.05500030517578125,1.9300003051757812,0.8900012969970703,1.8699989318847656,0.30500030517578125,2.3300018310546875,2.5900001525878906,1.8899993896484375,0.4015007019042969,0.5749988555908203,2.029998779296875,3.1100006103515625,1.2299995422363281,1.1199989318847656,1.7599983215332031,1.1499977111816406,1.8300018310546875,0.3000001907348633,1.1500015258789062,1.5731964111328125,2.3300018310546875,0.0,0.23999977111816406,1.2999992370605469,1.9300003051757812,0.8100013732910156,2.3300018310546875,0.4199981689453125,0.7099990844726562,1.0400009155273438
2015-10-13,-0.22999954223632812,-1.7099990844726562,-0.35000038146972656,-0.7000007629394531,0.15999984741210938,-0.15000152587890625,-0.11999893188476562,-0.654998779296875,0.058498382568359375,-0.21500015258789062,-1.8513031005859375,-0.9599990844726562,-0.095001220703125,-0.3699989318847656,1.5900039672851562,-0.68499755859375,-0.279998779296875,-0.14500045776367188,-0.22499847412109375,-1.6931915283203125,-0.48000335693359375,0.9200019836425781,-0.13360023498535156,-0.09999847412109375,-0.30999755859375,-0.5177001953125,-0.5100021362304688,-0.8624992370605469,-0.15000152587890625,-0.17499923706054688
2015-10-14,-0.279998779296875,-1.7600021362304688,-0.24500083923339844,-0.3400001525878906,-0.05999946594238281,-0.3600006103515625,-0.0800018310546875,-1.125,-0.029998779296875,-0.07999992370605469,0.6313018798828125,-0.470001220703125,0.3150005340576172,-0.6949996948242188,0.25,-0.13000106811523438,-1.3300018310546875,-0.05000019073486328,-0.7949981689453125,-1.6999053955078125,-1.0,0.0,-0.10629844665527344,0.0330963134765625,-0.7600021362304688,-0.6922988891601562,-0.8400039672851562,-0.5200004577636719,-0.470001220703125,-0.16500091552734375
2015-10-15,0.20999908447265625,-0.3000030517578125,0.06500053405761719,0.06500244140625,-0.04500007629394531,0.4799957275390625,-0.14999771118164062,0.39499664306640625,-0.1700000762939453,0.04000091552734375,0.01000213623046875,0.34999847412109375,0.04500007629394531,-0.06500244140625,-0.08499908447265625,0.11389923095703125,0.339996337890625,0.10000038146972656,0.14569854736328125,0.1649017333984375,0.220001220703125,0.0,0.2297992706298828,0.0269012451171875,0.22499847412109375,0.15999984741210938,0.2700042724609375,0.2915992736816406,0.5100021362304688,0.23800277709960938
2015-10-16,0.1100006103515625,0.43000030517578125,0.04000091552734375,0.2649993896484375,0.039999961853027344,0.5250015258789062,0.47499847412109375,-0.1049957275390625,0.38500022888183594,0.0149993896484375,0.3549957275390625,0.5699996948242188,0.05500030517578125,0.13000106811523438,0.524993896484375,0.3961029052734375,-0.09999847412109375,0.01999950408935547,0.19429779052734375,0.1165008544921875,-0.2599945068359375,0.0,0.08510017395019531,0.4500007629394531,0.1150054931640625,-0.0800018310546875,0.06999969482421875,0.09090042114257812,0.4499969482421875,0.4569969177246094
2015-10-19,0.0,-0.07999420166015625,0.06499862670898438,0.029998779296875,0.030099868774414062,0.46500396728515625,0.1399993896484375,0.339996337890625,-0.030000686645507812,0.010000228881835938,-0.3549957275390625,0.48999786376953125,0.47500038146972656,-0.06999969482421875,0.0,-0.2050018310546875,0.44000244140625,0.05500030517578125,0.26000213623046875,-0.2714996337890625,0.029998779296875,0.0,0.15999984741210938,-0.19499969482421875,-0.160003662109375,0.049999237060546875,0.03099822998046875,-0.29632568359375,-0.29000091552734375,-0.19499969482421875
2015-10-20,0.29000091552734375,-0.1300048828125,-0.08499908447265625,0.220001220703125,-0.01900005340576172,0.25,-0.5649986267089844,-0.339996337890625,0.08500099182128906,0.05500030517578125,0.09999847412109375,0.1399993896484375,-0.034999847412109375,-0.18999862670898438,-0.18000030517578125,-0.220001220703125,-0.3000030517578125,-0.09000015258789062,-0.0500030517578125,-0.01999664306640625,0.18999481201171875,0.0,-0.024999618530273438,-0.14500045776367188,-0.29000091552734375,-0.14999771118164062,-0.44100189208984375,-0.14617538452148438,-0.48999786376953125,-0.1399993896484375
2015-10-21,1.0550003051757812,-0.6800003051757812,-0.05999946594238281,-0.220001220703125,-0.061100006103515625,0.93499755859375,5.599998474121094,-1.279998779296875,0.9144992828369141,0.5499992370605469,2.8199996948242188,-2.3699951171875,1.8799991607666016,-0.06999969482421875,3.7800064086914062,1.1350021362304688,-1.80999755859375,0.5749998092651367,-1.1599960327148438,1.1399917602539062,-1.4799957275390625,-0.0800018310546875,0.6700000762939453,2.2350006103515625,-0.9899978637695312,-0.5500030517578125,-0.9424972534179688,-0.9849967956542969,3.5485000610351562,1.9300003051757812
2015-10-22,0.8249969482421875,1.0800018310546875,0.27359962463378906,0.24000167846679688,0.01990032196044922,1.6149978637695312,1.8200035095214844,0.065399169921875,0.251800537109375,0.030000686645507812,-0.15000152587890625,0.214996337890625,1.0,0.5099983215332031,0.8799972534179688,0.7449989318847656,0.40000152587890625,0.13000011444091797,0.34999847412109375,1.9250030517578125,0.3600006103515625,-0.3299980163574219,0.4249992370605469,0.8442001342773438,0.6299972534179688,0.21000289916992188,0.8024978637695312,0.3166999816894531,0.7714996337890625,0.04000091552734375
2015-10-23,-0.3400001525878906,0.529998779296875,0.2913990020751953,-0.220001220703125,9.918212890625e-05,0.6500015258789062,0.404998779296875,1.3345947265625,-0.06630134582519531,-0.034999847412109375,-0.8600006103515625,1.279998779296875,0.3099994659423828,0.4799995422363281,0.5430984497070312,-0.5799980163574219,0.9099960327148438,-0.24499988555908203,0.6699981689453125,1.125,0.8499984741210938,-0.1750030517578125,0.06500053405761719,0.3607978820800781,0.8800048828125,0.5499992370605469,0.6399993896484375,0.8207969665527344,-0.6800003051757812,-0.26000213623046875
2015-10-26,0.6300010681152344,-0.1699981689453125,0.045200347900390625,-0.020000457763671875,0.010000228881835938,-0.720001220703125,-0.7249984741210938,-0.26999664306640625,0.14310073852539062,0.10499954223632812,1.306304931640625,-0.10489654541015625,0.4250011444091797,0.049999237060546875,0.36690521240234375,0.22999954223632812,-0.4734954833984375,0.10500049591064453,-0.05300140380859375,0.2700042724609375,-0.49200439453125,0.4099998474121094,0.22999954223632812,-0.07999801635742188,0.07999420166015625,-0.18999862670898438,-0.08499908447265625,-0.18249893188476562,0.43270111083984375,0.3500022888183594
2015-10-27,-0.46070098876953125,-1.0100021362304688,-0.18020057678222656,-0.9399986267089844,-0.22499942779541016,-0.5799942016601562,0.18000030517578125,-0.3300018310546875,0.1035003662109375,-0.09000015258789062,-0.5662994384765625,-9.918212890625e-05,0.095001220703125,-0.5249977111816406,-0.30500030517578125,-0.2922019958496094,-0.9865036010742188,-0.1100006103515625,-0.30699920654296875,-1.040008544921875,-0.1352996826171875,0.1100006103515625,0.024999618530273438,-0.220001220703125,-0.5099945068359375,-0.410003662109375,-0.3249969482421875,-0.45874786376953125,0.11229705810546875,-0.020000457763671875
2015-10-28,0.4507026672363281,0.31000518798828125,0.1100006103515625,0.2599983215332031,-0.0800008773803711,0.25,1.375,-0.09749603271484375,0.19840049743652344,0.1400012969970703,2.5199966430664062,0.44499969482421875,0.7899971008300781,0.36499786376953125,0.9849929809570312,1.0722007751464844,-0.09999847412109375,0.020000457763671875,0.06999969482421875,0.420013427734375,0.41730499267578125,0.045001983642578125,-0.10999870300292969,0.6399993896484375,0.149993896484375,0.15000152587890625,0.15000152587890625,0.09375,0.8950042724609375,0.5050010681152344
2015-10-29,0.1399993896484375,-1.350006103515625,-0.20000076293945312,-0.8400001525878906,-0.044999122619628906,-1.1800003051757812,-0.1150054931640625,-1.2325057983398438,-0.10500144958496094,-0.18000030517578125,1.9800033569335938,-0.904998779296875,0.10000228881835938,-0.37999725341796875,-0.149993896484375,0.470001220703125,-0.8600006103515625,0.029999732971191406,-0.6599960327148438,-1.2400054931640625,-1.0100021362304688,-0.2837028503417969,-0.14500045776367188,-0.05500030517578125,-0.8699951171875,-0.45999908447265625,-1.220001220703125,-0.6200027465820312,-0.40000152587890625,-0.06500244140625
2015-10-30,0.07500076293945312,-2.2199935913085938,-0.6499996185302734,-1.9399986267089844,-0.09000015258789062,-1.8000030517578125,-0.8899993896484375,-2.154998779296875,0.6700000762939453,-0.2350006103515625,-1.3198013305664062,-1.3100051879882812,0.6399993896484375,-0.8600006103515625,1.5099945068359375,0.9799995422363281,-1.5800018310546875,-0.31999969482421875,-0.9800033569335938,-2.4800033569335938,-0.40000152587890625,0.0,-0.10499954223632812,0.595001220703125,-1.1220016479492188,-0.6700019836425781,-1.3300018310546875,-0.6324996948242188,-1.4599990844726562,-0.18999862670898438
2015-11-02,0.8149986267089844,-1.7100067138671875,-0.19499969482421875,-0.22999954223632812,0.03020000457763672,-1.1999969482421875,-0.94000244140625,-0.6149978637695312,-0.1399993896484375,0.24500083923339844,0.6197967529296875,-1.1449966430664062,-1.1010017395019531,-0.69000244140625,-0.25499725341796875,-0.5100021362304688,-1.029998779296875,0.0149993896484375,-0.6299972534179688,-1.8699951171875,-0.06999969482421875,0.0,0.08499908447265625,-0.220001220703125,-0.5680007934570312,-0.5149993896484375,-0.75,-0.3924980163574219,-1.0999984741210938,-0.40399932861328125
2015-11-03,-1.5,-0.30999755859375,-0.15999984741210938,-0.3300018310546875,0.05480003356933594,-0.8300018310546875,-1.7999954223632812,0.06999969482421875,-0.37000083923339844,-0.07500076293945312,-0.5400009155273438,-0.7249984741210938,-0.8389987945556641,-0.4499969482421875,-0.964996337890625,-0.5,0.23000335693359375,-0.11999988555908203,0.11999893188476562,-0.6200027465820312,-0.00659942626953125,-0.926300048828125,-0.2950000762939453,-0.8599967956542969,-0.20999908447265625,-0.09499740600585938,-0.154998779296875,-0.375,-0.9650039672851562,-0.6060028076171875
2015-11-04,-0.9000015258789062,0.970001220703125,0.1550006866455078,0.8199996948242188,0.039999961853027344,1.089996337890625,-0.40000152587890625,0.45999908447265625,-0.15999984741210938,-0.05999946594238281,-1.4044952392578125,0.6999969482421875,-0.14500045776367188,0.3249969482421875,-0.5600051879882812,-0.5200004577636719,0.5199966430664062,-0.10900020599365234,0.009998321533203125,0.8249969482421875,0.19660186767578125,0.0,-0.1900005340576172,-0.220001220703125,0.48999786376953125,0.6399993896484375,0.3549957275390625,0.2649993896484375,-0.2350006103515625,-0.039997100830078125
2015-11-05,-0.226898193359375,-0.34999847412109375,-0.060001373291015625,-0.7099990844726562,-0.015000343322753906,-0.4499969482421875,0.279998779296875,-0.5699996948242188,-0.26000022888183594,0.024999618530273438,1.0944976806640625,-0.48999786376953125,0.33500099182128906,-0.37709808349609375,-0.15000152587890625,0.160003662109375,-0.5250015258789062,0.034000396728515625,-0.21999740600585938,-1.5499954223632812,0.01999664306640625,0.0,-0.08499908447265625,0.5499992370605469,-0.26999664306640625,-0.10000228881835938,-0.3699951171875,-0.1425018310546875,0.9500045776367188,0.19499969482421875
2015-11-06,-0.6930999755859375,1.0699996948242188,0.12000083923339844,0.7099990844726562,0.10519981384277344,0.12999725341796875,0.69000244140625,0.37000274658203125,-0.44499969482421875,-0.05999946594238281,0.720001220703125,0.31999969482421875,0.13019943237304688,0.4920997619628906,-0.05999755859375,0.0749969482421875,-0.05500030517578125,0.020000457763671875,0.3400001525878906,-0.04500579833984375,0.48000335693359375,0.0,-0.0149993896484375,0.15000152587890625,0.23999786376953125,0.5850028991699219,0.5100021362304688,0.470001220703125,0.0323944091796875,-0.1399993896484375
2015-11-09,0.5600013732910156,-0.1100006103515625,0.010000228881835938,-0.09999847412109375,-0.005199432373046875,-0.37999725341796875,0.029998779296875,0.0449981689453125,-0.034999847412109375,0.10499954223632812,0.6100006103515625,-0.0800018310546875,-0.04019927978515625,-0.009998321533203125,0.16500091552734375,0.14500045776367188,0.01000213623046875,0.04500007629394531,-0.1100006103515625,0.06000518798828125,-0.1699981689453125,0.0,-0.19500160217285156,-0.15999984741210938,0.1100006103515625,-0.4138031005859375,-0.23000335693359375,-0.12749862670898438,0.23430633544921875,0.0449981689453125
2015-11-10,-1.3400001525878906,-2.4599990844726562,-0.6200008392333984,-3.4150009155273438,-0.5300006866455078,-2.9748001098632812,-4.149997711181641,-1.1949996948242188,-0.6999988555908203,-0.9150009155273438,-4.745002746582031,-1.6699981689453125,-2.5699996948242188,-0.9050025939941406,-6.785003662109375,-2.0900001525878906,-0.5699996948242188,-0.7100000381469727,-1.5900001525878906,-2.7000045776367188,-1.4599990844726562,0.0,-0.7150001525878906,-2.390003204345703,-1.2900009155273438,-1.54119873046875,-1.279998779296875,-0.8824996948242188,-2.7567062377929688,-2.009998321533203
2015-11-11,0.375,-0.6700057983398438,-0.10499954223632812,0.7050018310546875,0.1232004165649414,-0.175201416015625,0.01999664306640625,-0.34999847412109375,0.4399986267089844,0.1400012969970703,-0.18499755859375,-0.45999908447265625,0.3899993896484375,-0.44499969482421875,0.7350006103515625,-0.33499908447265625,-0.06999969482421875,0.16369915008544922,-0.06499862670898438,-0.9549942016601562,-0.5300064086914062,0.0,0.21000099182128906,0.0800018310546875,0.01000213623046875,-0.3899993896484375,-0.5200042724609375,-0.5775032043457031,-0.7789993286132812,0.0449981689453125
2015-11-12,-0.125,-0.12999725341796875,-0.010000228881835938,0.15999984741210938,0.1267995834350586,-0.3300018310546875,-0.6699981689453125,0.2299957275390625,0.06999969482421875,-0.07500076293945312,-1.3700027465820312,0.5699996948242188,-0.5349998474121094,0.1399993896484375,-1.43499755859375,-0.7849998474121094,0.3600006103515625,-0.21869945526123047,0.125,-0.345001220703125,0.7400054931640625,0.0,0.2800006866455078,-0.7000007629394531,0.12639617919921875,-0.17000198364257812,-0.2960968017578125,0.38500213623046875,0.05680084228515625,-0.6149978637695312
2015-11-13,0.34999847412109375,0.09000396728515625,-0.08499908447265625,0.5499992370605469,0.019700050354003906,0.00250244140625,0.1399993896484375,-0.0894012451171875,-0.34999847412109375,0.01760101318359375,0.34670257568359375,-0.8499984741210938,0.03299903869628906,-0.33499908447265625,1.0400009155273438,0.15000152587890625,-0.5800018310546875,-0.05000019073486328,-0.3250007629394531,0.30999755859375,-0.20000457763671875,-1.3299980163574219,-0.010000228881835938,0.0149993896484375,-0.5063934326171875,-0.3699989318847656,-0.23699951171875,-0.14749908447265625,1.3871994018554688,0.10599899291992188
2015-11-16,-0.4199981689453125,0.34999847412109375,0.11999893188476562,-0.3800010681152344,-0.08969974517822266,0.12750244140625,0.7050018310546875,0.11440277099609375,0.11499977111816406,-0.052600860595703125,-0.04669952392578125,0.37999725341796875,0.2520008087158203,0.17499923706054688,0.9300003051757812,0.029998779296875,0.0,0.029999732971191406,0.14500045776367188,-0.40000152587890625,0.09999847412109375,0.0,-0.22500038146972656,0.2350006103515625,-0.2400054931640625,-0.07999801635742188,0.21309661865234375,0.18249893188476562,0.43500518798828125,-0.3158988952636719
2015-11-17,0.125,0.220001220703125,0.024999618530273438,-0.6499977111816406,-0.07499980926513672,0.18999481201171875,-0.9350013732910156,-0.33499908447265625,-0.2550010681152344,0.024999618530273438,-0.0500030517578125,0.3600006103515625,-0.5650005340576172,0.09000015258789062,-1.822998046875,0.3600006103515625,0.01999664306640625,0.039999961853027344,0.21999740600585938,0.06999969482421875,-0.48999786376953125,0.0,-0.10000038146972656,-0.3999977111816406,0.15000152587890625,0.06999969482421875,-0.1100006103515625,-0.11750030517578125,-0.6063003540039062,-0.28170013427734375
2015-11-18,0.2949981689453125,0.4499969482421875,0.125,0.1699981689453125,-0.06000041961669922,0.0,0.3300018310546875,-0.04000091552734375,-0.05999946594238281,0.024999618530273438,-0.6100006103515625,-0.2700042724609375,0.24500083923339844,-0.04000091552734375,0.572998046875,-0.3100013732910156,-0.1199951171875,0.05500030517578125,0.06999969482421875,0.06999969482421875,0.0800018310546875,0.0,0.1399993896484375,0.25,0.06999969482421875,0.09999847412109375,0.20000457763671875,0.05500030517578125,-0.36370086669921875,-0.07840347290039062
2015-11-19,0.24499893188476562,-0.48000335693359375,-0.15999984741210938,-0.21999740600585938,0.6400003433227539,-0.7549972534179688,3.279998779296875,-0.9099960327148438,0.2800006866455078,0.3900012969970703,-1.176300048828125,0.220001220703125,1.0200004577636719,-1.0799980163574219,4.3300018310546875,1.1300010681152344,-0.18000030517578125,0.09000015258789062,-0.11999893188476562,2.0,-0.55999755859375,0.0,-0.2950000762939453,0.20999908447265625,-0.80999755859375,-0.4199981689453125,-0.7220001220703125,-0.342498779296875,0.05999755859375,0.5150032043457031
2015-11-20,-0.3849983215332031,0.13260650634765625,-0.07499885559082031,-0.15000152587890625,-0.015000343322753906,-0.28499603271484375,-0.13000106811523438,0.07999420166015625,-0.6499996185302734,0.18000030517578125,0.3213043212890625,0.7700042724609375,0.08999824523925781,0.2999992370605469,-0.5,-0.345001220703125,0.470001220703125,-0.029999732971191406,-0.049999237060546875,1.8700027465820312,0.5799942016601562,0.0,-0.154998779296875,-0.19000244140625,0.089996337890625,-0.1100006103515625,-0.42800140380859375,0.1074981689453125,-0.9000015258789062,-0.16500091552734375
2015-11-23,0.25,0.3773956298828125,0.1399993896484375,0.060001373291015625,0.10500049591064453,0.7399978637695312,-0.43000030517578125,0.06500244140625,0.09999847412109375,-0.1900005340576172,-0.5400009155273438,-0.15500640869140625,0.33500099182128906,-0.07999801635742188,0.5400009155273438,-0.05500030517578125,0.3600006103515625,0.005000114440917969,-0.020000457763671875,-0.1614990234375,0.4197998046875,0.0,0.154998779296875,0.2700004577636719,0.160003662109375,0.279998779296875,0.31999969482421875,0.3149986267089844,0.6500015258789062,0.24499893188476562
2015-11-24,-0.3400001525878906,0.1300048828125,0.04500007629394531,-0.07000350952148438,-0.0868997573852539,-0.34000396728515625,-0.404998779296875,-0.25499725341796875,0.06500053405761719,-0.11499977111816406,-0.33499908447265625,-0.09999847412109375,-0.21500015258789062,0.07999801635742188,-0.160003662109375,-0.18000030517578125,-0.2400054931640625,-0.14500045776367188,0.06999969482421875,1.10150146484375,0.1302032470703125,0.0,-0.13079833984375,-0.06999969482421875,0.05999755859375,0.15000152587890625,0.064697265625,0.15000152587890625,-0.1999969482421875,-0.3376007080078125
2015-11-25,0.024997711181640625,0.6999969482421875,0.05999946594238281,-0.10999679565429688,-0.0681009292602539,0.095001220703125,0.2749977111816406,0.15999603271484375,-0.05500030517578125,-0.12000083923339844,0.1999969482421875,-0.2350006103515625,-0.010000228881835938,0.19499969482421875,0.30500030517578125,0.25,0.100006103515625,-0.015000343322753906,0.06999969482421875,-1.160003662109375,0.4199981689453125,-0.8250007629394531,-0.0391998291015625,0.31999969482421875,0.34600067138671875,0.2599983215332031,0.3603057861328125,0.37149810791015625,0.7838973999023438,0.3875999450683594
2015-11-26,0.9750022888183594,1.1500015258789062,0.060001373291015625,0.6399993896484375,0.2637004852294922,0.10500335693359375,1.8400001525878906,0.5100021362304688,0.05500030517578125,0.2049999237060547,0.9499969482421875,0.06999969482421875,0.8649997711181641,0.22500228881835938,2.464996337890625,0.9850006103515625,0.7099990844726562,0.11999988555908203,0.19000244140625,0.8000030517578125,0.48000335693359375,0.0,0.2849998474121094,0.41500091552734375,0.4940032958984375,0.4099998474121094,0.5049972534179688,0.22100067138671875,1.096099853515625,0.7100028991699219
2015-11-27,-0.154998779296875,-0.160003662109375,0.019998550415039062,0.3600006103515625,0.0012998580932617188,0.5699996948242188,0.4200019836425781,0.1999969482421875,0.2849998474121094,0.1900005340576172,0.7100067138671875,-0.2899932861328125,0.18500137329101562,0.09000015258789062,0.07000732421875,0.375,-0.20999908447265625,0.05500030517578125,0.06999969482421875,-0.279998779296875,0.089996337890625,0.0,0.11999893188476562,0.24499893188476562,-0.15000152587890625,-0.060001373291015625,-0.06999969482421875,-0.057498931884765625,0.470001220703125,0.3549995422363281
2015-11-30,-0.19500350952148438,1.0699996948242188,0.2700004577636719,1.2399978637695312,0.4871997833251953,0.34999847412109375,0.7399978637695312,0.3950042724609375,0.29000091552734375,-0.19499969482421875,2.5999984741210938,-0.2100067138671875,-0.5461006164550781,0.5499992370605469,0.7699966430664062,0.779998779296875,0.48999786376953125,0.3450002670288086,0.4399986267089844,1.2949981689453125,0.9500045776367188,1.0450019836425781,0.5100002288818359,1.3700027465820312,2.3300018310546875,0.6800003051757812,0.6299972534179688,0.5825004577636719,2.9199981689453125,0.7399978637695312
2015-12-01,-0.05999755859375,0.7700042724609375,0.3299999237060547,0.20000076293945312,0.1677999496459961,0.30500030517578125,0.2400054931640625,0.44499969482421875,-0.20000076293945312,0.22500038146972656,-0.220001220703125,0.8100051879882812,0.5860996246337891,0.029998779296875,0.5149993896484375,-0.22499847412109375,0.6199951171875,0.034999847412109375,0.31999969482421875,-0.4250030517578125,-0.10269927978515625,-0.18000030517578125,-0.06500053405761719,0.0,0.6099929809570312,0.4600028991699219,0.3300018310546875,0.220001220703125,0.7399978637695312,0.2849998474121094
2015-12-02,0.4679985046386719,0.48999786376953125,0.05500030517578125,0.10499954223632812,0.020000457763671875,0.5550003051757812,0.23040008544921875,-0.029998779296875,0.10499954223632812,0.09999847412109375,0.7300033569335938,0.01999664306640625,0.2700004577636719,0.2999992370605469,0.8249969482421875,0.3250007629394531,0.0800018310546875,0.06000041961669922,0.15000152587890625,0.0,0.3426971435546875,0.1999969482421875,0.10000038146972656,0.2700004577636719,0.1300048828125,0.06499862670898438,0.1399993896484375,0.08499908447265625,-0.09999847412109375,0.07020187377929688
2015-12-03,0.43199920654296875,-0.80999755859375,-0.13500022888183594,-0.3849983215332031,0.03569984436035156,-0.2610015869140625,-0.630401611328125,-0.40500640869140625,-0.06499862670898438,-0.18999862670898438,-0.8850021362304688,-0.48999786376953125,-0.2350006103515625,-0.00499725341796875,0.19280242919921875,-0.40000152587890625,-0.875,-0.125,-0.1100006103515625,-0.29000091552734375,-0.48999786376953125,-0.3599967956542969,-0.06329917907714844,-0.3600006103515625,-0.5999984741210938,-0.3699989318847656,-0.55999755859375,-0.38249969482421875,-0.40999603271484375,-0.40019989013671875
2015-12-04,0.4200019836425781,0.7599945068359375,0.1399993896484375,-0.07500076293945312,0.15429973602294922,1.1110000610351562,-0.2650032043457031,0.6400070190429688,-0.1900005340576172,-0.020000457763671875,-0.5449981689453125,0.5699996948242188,-0.1900005340576172,0.05999755859375,0.43219757080078125,-0.3999977111816406,0.5149993896484375,0.029999732971191406,0.3699989318847656,0.34000396728515625,0.6299972534179688,-0.18000030517578125,0.0196990966796875,-0.20000076293945312,-0.18000030517578125,0.2749977111816406,0.25,0.3006248474121094,-0.28000640869140625,-0.12400054931640625
2015-12-07,-0.21500015258789062,-0.6699981689453125,-0.21019935607910156,-0.5550003051757812,-0.04500007629394531,-0.23999786376953125,-0.8549995422363281,-0.26500701904296875,-0.17189979553222656,-0.010000228881835938,-1.3900070190429688,0.18000030517578125,-0.4549999237060547,-0.10499954223632812,-0.8149948120117188,-0.3650016784667969,-0.3899993896484375,-0.10719966888427734,-0.09999847412109375,-0.9250030517578125,-0.5500030517578125,0.18999862670898438,-0.2763996124267578,-0.31999969482421875,0.29000091552734375,-0.18999862670898438,-0.23000335693359375,-0.3770751953125,-0.6149978637695312,-0.47100067138671875
2015-12-08,0.07500076293945312,-0.2299957275390625,-0.07979965209960938,-0.45999908447265625,-0.024999618530273438,-0.23999786376953125,-0.15999984741210938,-0.34999847412109375,-0.2681007385253906,-0.020000457763671875,-0.8599929809570312,-0.20999908447265625,0.15000152587890625,-0.1399993896484375,-0.1399993896484375,-0.3950004577636719,-0.279998779296875,0.052199363708496094,-0.19000244140625,0.095001220703125,-0.3699951171875,0.18999862670898438,-0.14500045776367188,-0.19000244140625,-0.5100021362304688,-0.220001220703125,-0.15000152587890625,-0.4510498046875,-0.7949981689453125,-0.15999984741210938
2015-12-09,-1.1100006103515625,-1.7300033569335938,-0.5,-0.8300018310546875,-0.19999980926513672,-1.410003662109375,-1.279998779296875,-1.6899948120117188,0.3899993896484375,-0.154998779296875,0.6800003051757812,-2.2000045776367188,-0.5400009155273438,-0.7999992370605469,-1.600006103515625,0.4116020202636719,-2.3499984741210938,-0.12619972229003906,-0.7849998474121094,-2.0499954223632812,-2.3700027465820312,-1.3649978637695312,-0.20999908447265625,-0.024997711181640625,0.220001220703125,-0.529998779296875,-1.17999267578125,-0.34375,-1.410003662109375,-0.3110008239746094
2015-12-10,0.11999893188476562,-0.37999725341796875,-0.05999946594238281,-0.3999977111816406,-0.039999961853027344,-0.9899978637695312,-0.8600006103515625,-0.23000335693359375,-0.2649993896484375,-0.27500152587890625,-1.3000030517578125,0.600006103515625,-0.8264007568359375,-0.29000091552734375,-1.4799957275390625,-0.611602783203125,-0.48000335693359375,-0.16590023040771484,-0.06499862670898438,0.779998779296875,-0.12999725341796875,0.0149993896484375,-0.27250099182128906,-0.7900009155273438,-0.06999969482421875,-0.2050018310546875,-0.17000579833984375,-0.05625152587890625,-1.2599945068359375,-0.38899993896484375
2015-12-11,-0.049999237060546875,-0.785003662109375,-0.005001068115234375,-0.1405029296875,-0.10000038146972656,0.20999908447265625,0.6199989318847656,-0.15999603271484375,0.0149993896484375,0.1750011444091797,0.37000274658203125,-1.0699996948242188,0.3763999938964844,-0.18000030517578125,1.1299972534179688,0.5300025939941406,-0.40000152587890625,0.0811004638671875,-0.44499969482421875,-0.37000274658203125,-0.9169998168945312,0.020000457763671875,-0.02249908447265625,0.625,0.3699951171875,-0.39499664306640625,-0.5499954223632812,-0.46125030517578125,1.1009979248046875,0.3899993896484375
2015-12-14,0.060001373291015625,-0.19499969482421875,-0.11499977111816406,-0.1894989013671875,-0.039999961853027344,0.3699951171875,-0.3899993896484375,0.1399993896484375,0.10500144958496094,0.0149993896484375,0.30999755859375,0.17999267578125,-0.15999984741210938,0.029998779296875,-0.30500030517578125,0.029998779296875,0.03000640869140625,0.015999794006347656,-0.005001068115234375,0.06999969482421875,0.05699920654296875,-0.20000076293945312,0.034999847412109375,-0.002597808837890625,0.19000244140625,-0.020000457763671875,-0.029998779296875,-0.22499847412109375,0.3990020751953125,-0.1399993896484375
2015-12-15,0.5,-0.09999847412109375,-0.1399993896484375,-0.029998779296875,0.09000015258789062,-0.29999542236328125,-0.060001373291015625,-0.2050018310546875,-0.10500144958496094,0.0,0.375,-0.42999267578125,-0.12999916076660156,-0.039997100830078125,-0.0149993896484375,0.095001220703125,0.21999359130859375,0.039999961853027344,0.095001220703125,0.01000213623046875,-0.5849990844726562,-0.2599983215332031,0.07999992370605469,-0.042400360107421875,-0.06500244140625,-0.19000244140625,-0.1300048828125,0.041248321533203125,-0.660003662109375,-0.024997711181640625
2015-12-16,-0.07500076293945312,-0.43000030517578125,-0.07999992370605469,-0.6324996948242188,0.09000015258789062,0.1999969482421875,0.19000244140625,-0.7350006103515625,0.1400012969970703,-0.010000228881835938,-0.30999755859375,-0.6400070190429688,0.11999893188476562,-0.0800018310546875,0.160003662109375,-0.2550010681152344,-0.6899948120117188,0.015000343322753906,-0.08499908447265625,0.01000213623046875,-0.2550048828125,0.8899993896484375,0.03999900817871094,0.049999237060546875,-0.18499755859375,-0.14999771118164062,-0.4499969482421875,-0.4524993896484375,0.24250030517578125,0.0449981689453125
2015-12-17,0.22499847412109375,-0.5199966430664062,-0.1700000762939453,-0.11750030517578125,-0.09000015258789062,0.01000213623046875,-0.27500152587890625,-0.220001220703125,-0.1317005157470703,-0.11999893188476562,-0.7550048828125,-1.1099929809570312,-0.42999839782714844,-0.4399986267089844,-1.19000244140625,-0.40000152587890625,-0.8499984741210938,-0.10000038146972656,-0.7900009155273438,-0.5400009155273438,-0.37999725341796875,-0.26000213623046875,0.04000091552734375,-0.2350006103515625,-0.6800003051757812,-0.470001220703125,-0.5100021362304688,-0.3299980163574219,-1.1825027465820312,-0.4099998474121094
